Day,HR,Demand (MW)
05-AUG-2018,16,24267.0
05-AUG-2018,17,26258.5
05-AUG-2018,18,27676.0
05-AUG-2018,19,28350.0
05-AUG-2018,20,28282.0
05-AUG-2018,21,28714.0
05-AUG-2018,22,27123.0
05-AUG-2018,23,24149.5
06-AUG-2018,0,22504.0
06-AUG-2018,1,21860.5
06-AUG-2018,2,21384.5
06-AUG-2018,3,21081.0
06-AUG-2018,4,21109.5
06-AUG-2018,5,21228.0
06-AUG-2018,6,24289.5
06-AUG-2018,7,28125.0
06-AUG-2018,8,30400.5
06-AUG-2018,9,30892.0
06-AUG-2018,10,30081.0
06-AUG-2018,11,29285.5
06-AUG-2018,12,29015.5
06-AUG-2018,13,28486.0
06-AUG-2018,14,28408.0
06-AUG-2018,15,29399.0
06-AUG-2018,16,30268.5
06-AUG-2018,17,32302.5
06-AUG-2018,18,33747.0
06-AUG-2018,19,33056.0
06-AUG-2018,20,32538.5
06-AUG-2018,21,32522.5
06-AUG-2018,22,30059.5
06-AUG-2018,23,26474.5
07-AUG-2018,0,24642.5
07-AUG-2018,1,24143.0
07-AUG-2018,2,23601.0
07-AUG-2018,3,23221.5
07-AUG-2018,4,23141.5
07-AUG-2018,5,23199.5
07-AUG-2018,6,26390.0
07-AUG-2018,7,29695.5
07-AUG-2018,8,30764.5
07-AUG-2018,9,31697.0
07-AUG-2018,10,31201.0
07-AUG-2018,11,30874.5
07-AUG-2018,12,30680.0
07-AUG-2018,13,30843.0
07-AUG-2018,14,31071.0
07-AUG-2018,15,30615.0
07-AUG-2018,16,32460.0
07-AUG-2018,17,33558.5
07-AUG-2018,18,33819.0
07-AUG-2018,19,33103.0
07-AUG-2018,20,32470.0
07-AUG-2018,21,32005.0
07-AUG-2018,22,29101.5
07-AUG-2018,23,25408.0
08-AUG-2018,0,23315.0
08-AUG-2018,1,23076.0
08-AUG-2018,2,22680.5
08-AUG-2018,3,22067.5
08-AUG-2018,4,22213.0
08-AUG-2018,5,22692.5
08-AUG-2018,6,24817.5
08-AUG-2018,7,28447.0
08-AUG-2018,8,30355.5
08-AUG-2018,9,30375.5
08-AUG-2018,10,29753.0
08-AUG-2018,11,29358.5
08-AUG-2018,12,29445.0
08-AUG-2018,13,29103.0
08-AUG-2018,14,28814.0
08-AUG-2018,15,28906.5
08-AUG-2018,16,30034.5
08-AUG-2018,17,31528.0
08-AUG-2018,18,32148.5
08-AUG-2018,19,32016.5
08-AUG-2018,20,31499.0
08-AUG-2018,21,31379.0
08-AUG-2018,22,28745.0
08-AUG-2018,23,25355.0
09-AUG-2018,0,23373.5
09-AUG-2018,1,22735.5
09-AUG-2018,2,22439.0
09-AUG-2018,3,22556.0
09-AUG-2018,4,22489.5
09-AUG-2018,5,22745.5
09-AUG-2018,6,25258.5
09-AUG-2018,7,28882.5
09-AUG-2018,8,31051.5
09-AUG-2018,9,31500.0
09-AUG-2018,10,31150.0
09-AUG-2018,11,31008.0
09-AUG-2018,12,30793.0
09-AUG-2018,13,30354.0
09-AUG-2018,14,30237.5
09-AUG-2018,15,30157.0
09-AUG-2018,16,30774.0
09-AUG-2018,17,32000.5
09-AUG-2018,18,32472.0
09-AUG-2018,19,32384.0
09-AUG-2018,20,31675.0
09-AUG-2018,21,31252.0
09-AUG-2018,22,28376.5
09-AUG-2018,23,24840.5
10-AUG-2018,0,22584.5
10-AUG-2018,1,21994.0
10-AUG-2018,2,21867.5
10-AUG-2018,3,21881.0
10-AUG-2018,4,21901.5
10-AUG-2018,5,21985.5
10-AUG-2018,6,24420.0
10-AUG-2018,7,28172.0
10-AUG-2018,8,30403.5
10-AUG-2018,9,31098.5
10-AUG-2018,10,30928.5
10-AUG-2018,11,31146.5
10-AUG-2018,12,31189.0
10-AUG-2018,13,30808.0
10-AUG-2018,14,29686.5
10-AUG-2018,15,29025.5
10-AUG-2018,16,29002.0
10-AUG-2018,17,30292.0
10-AUG-2018,18,31000.5
10-AUG-2018,19,30755.0
10-AUG-2018,20,29903.0
10-AUG-2018,21,29766.0
10-AUG-2018,22,27323.0
10-AUG-2018,23,24122.5
11-AUG-2018,0,21983.0
11-AUG-2018,1,21335.5
11-AUG-2018,2,21050.0
11-AUG-2018,3,20807.0
11-AUG-2018,4,20821.0
11-AUG-2018,5,20571.5
11-AUG-2018,6,21107.0
11-AUG-2018,7,23062.0
11-AUG-2018,8,24698.5
11-AUG-2018,9,25410.0
11-AUG-2018,10,25171.5
11-AUG-2018,11,25008.5
11-AUG-2018,12,24992.0
11-AUG-2018,13,24552.0
11-AUG-2018,14,24417.0
11-AUG-2018,15,25052.0
11-AUG-2018,16,26569.0
11-AUG-2018,17,28404.5
11-AUG-2018,18,28885.0
11-AUG-2018,19,28568.5
11-AUG-2018,20,28176.5
11-AUG-2018,21,27596.0
11-AUG-2018,22,25393.0
11-AUG-2018,23,22858.5
12-AUG-2018,0,20824.0
12-AUG-2018,1,19958.5
12-AUG-2018,2,19980.5
12-AUG-2018,3,19668.0
12-AUG-2018,4,19239.0
12-AUG-2018,5,19438.5
12-AUG-2018,6,20081.0
12-AUG-2018,7,20889.5
12-AUG-2018,8,23274.5
12-AUG-2018,9,25332.5
12-AUG-2018,10,26572.5
12-AUG-2018,11,27706.0
12-AUG-2018,12,28097.5
12-AUG-2018,13,27764.5
12-AUG-2018,14,27154.0
12-AUG-2018,15,27245.5
12-AUG-2018,16,28059.0
12-AUG-2018,17,29144.5
12-AUG-2018,18,29576.0
12-AUG-2018,19,29376.5
12-AUG-2018,20,29010.0
12-AUG-2018,21,28534.0
12-AUG-2018,22,26518.5
12-AUG-2018,23,23635.0
13-AUG-2018,0,22015.0
13-AUG-2018,1,21736.0
13-AUG-2018,2,21423.0
13-AUG-2018,3,21312.5
13-AUG-2018,4,21506.0
13-AUG-2018,5,22429.0
13-AUG-2018,6,24689.0
13-AUG-2018,7,28409.0
13-AUG-2018,8,30629.5
13-AUG-2018,9,31838.0
13-AUG-2018,10,31845.5
13-AUG-2018,11,31758.0
13-AUG-2018,12,31564.0
13-AUG-2018,13,31439.0
13-AUG-2018,14,31154.0
13-AUG-2018,15,31245.5
13-AUG-2018,16,31701.0
13-AUG-2018,17,32812.0
13-AUG-2018,18,33093.5
13-AUG-2018,19,32907.5
13-AUG-2018,20,32446.5
13-AUG-2018,21,31684.0
13-AUG-2018,22,28743.0
13-AUG-2018,23,25129.5
14-AUG-2018,0,23818.5
14-AUG-2018,1,23001.5
14-AUG-2018,2,22416.5
14-AUG-2018,3,22106.5
14-AUG-2018,4,22075.5
14-AUG-2018,5,22719.5
14-AUG-2018,6,24902.5
14-AUG-2018,7,29042.0
14-AUG-2018,8,31471.0
14-AUG-2018,9,31704.5
14-AUG-2018,10,31484.5
14-AUG-2018,11,31620.0
14-AUG-2018,12,31878.0
14-AUG-2018,13,31288.5
14-AUG-2018,14,31177.0
14-AUG-2018,15,31056.5
14-AUG-2018,16,31709.5
14-AUG-2018,17,32841.5
14-AUG-2018,18,33059.5
14-AUG-2018,19,32669.5
14-AUG-2018,20,32165.5
14-AUG-2018,21,31529.0
14-AUG-2018,22,28387.5
14-AUG-2018,23,24733.0
15-AUG-2018,0,22915.5
15-AUG-2018,1,22285.0
15-AUG-2018,2,21630.5
15-AUG-2018,3,21492.0
15-AUG-2018,4,21388.0
15-AUG-2018,5,22307.0
15-AUG-2018,6,24411.5
15-AUG-2018,7,28209.5
15-AUG-2018,8,30482.0
15-AUG-2018,9,31052.5
15-AUG-2018,10,30669.5
15-AUG-2018,11,30464.0
15-AUG-2018,12,30036.5
15-AUG-2018,13,29157.0
15-AUG-2018,14,28603.5
15-AUG-2018,15,29007.5
15-AUG-2018,16,30328.0
15-AUG-2018,17,31625.5
15-AUG-2018,18,32027.5
15-AUG-2018,19,31660.0
15-AUG-2018,20,31355.0
15-AUG-2018,21,30488.0
15-AUG-2018,22,27170.5
15-AUG-2018,23,23697.0
16-AUG-2018,0,21963.0
16-AUG-2018,1,21366.5
16-AUG-2018,2,20936.5
16-AUG-2018,3,20942.5
16-AUG-2018,4,21058.5
16-AUG-2018,5,21639.0
16-AUG-2018,6,24416.5
16-AUG-2018,7,29009.0
16-AUG-2018,8,32097.5
16-AUG-2018,9,33059.5
16-AUG-2018,10,32386.5
16-AUG-2018,11,31576.5
16-AUG-2018,12,30599.0
16-AUG-2018,13,29381.5
16-AUG-2018,14,28876.5
16-AUG-2018,15,28949.5
16-AUG-2018,16,29957.0
16-AUG-2018,17,31337.5
16-AUG-2018,18,31876.0
16-AUG-2018,19,31767.5
16-AUG-2018,20,31453.0
16-AUG-2018,21,31155.5
16-AUG-2018,22,28007.5
16-AUG-2018,23,24238.5
17-AUG-2018,0,22170.5
17-AUG-2018,1,21460.5
17-AUG-2018,2,21091.5
17-AUG-2018,3,20893.5
17-AUG-2018,4,20974.5
17-AUG-2018,5,21806.0
17-AUG-2018,6,24269.5
17-AUG-2018,7,27958.5
17-AUG-2018,8,29648.0
17-AUG-2018,9,29500.0
17-AUG-2018,10,28825.5
17-AUG-2018,11,28583.0
17-AUG-2018,12,28353.0
17-AUG-2018,13,27421.5
17-AUG-2018,14,27141.5
17-AUG-2018,15,27364.5
17-AUG-2018,16,28102.0
17-AUG-2018,17,29169.0
17-AUG-2018,18,29430.5
17-AUG-2018,19,29263.5
17-AUG-2018,20,29134.0
17-AUG-2018,21,28306.5
17-AUG-2018,22,25782.0
17-AUG-2018,23,22937.5
18-AUG-2018,0,20723.5
18-AUG-2018,1,19455.5
18-AUG-2018,2,18808.0
18-AUG-2018,3,19009.0
18-AUG-2018,4,18732.5
18-AUG-2018,5,18732.0
18-AUG-2018,6,19968.5
18-AUG-2018,7,22246.5
18-AUG-2018,8,24931.5
18-AUG-2018,9,26550.5
18-AUG-2018,10,26885.5
18-AUG-2018,11,26743.0
18-AUG-2018,12,26310.0
18-AUG-2018,13,25274.5
18-AUG-2018,14,24382.0
18-AUG-2018,15,24495.5
18-AUG-2018,16,25933.5
18-AUG-2018,17,28073.0
18-AUG-2018,18,29103.5
18-AUG-2018,19,29134.0
18-AUG-2018,20,28966.5
18-AUG-2018,21,28300.0
18-AUG-2018,22,26230.0
18-AUG-2018,23,23799.0
19-AUG-2018,0,21679.0
19-AUG-2018,1,20929.5
19-AUG-2018,2,20766.0
19-AUG-2018,3,20215.0
19-AUG-2018,4,19952.5
19-AUG-2018,5,19662.5
19-AUG-2018,6,19789.5
19-AUG-2018,7,21048.0
19-AUG-2018,8,22355.0
19-AUG-2018,9,24543.0
19-AUG-2018,10,25799.0
19-AUG-2018,11,26417.5
19-AUG-2018,12,26524.5
19-AUG-2018,13,25695.0
19-AUG-2018,14,25151.0
19-AUG-2018,15,25476.5
19-AUG-2018,16,26862.0
19-AUG-2018,17,28623.0
19-AUG-2018,18,29392.5
19-AUG-2018,19,29235.0
19-AUG-2018,20,29390.5
19-AUG-2018,21,28987.0
19-AUG-2018,22,27125.5
19-AUG-2018,23,24303.0
20-AUG-2018,0,22903.5
20-AUG-2018,1,22461.0
20-AUG-2018,2,21976.0
20-AUG-2018,3,21684.5
20-AUG-2018,4,21946.0
20-AUG-2018,5,22672.5
20-AUG-2018,6,25592.5
20-AUG-2018,7,29862.0
20-AUG-2018,8,32260.0
20-AUG-2018,9,33170.5
20-AUG-2018,10,33093.5
20-AUG-2018,11,33441.5
20-AUG-2018,12,33571.5
20-AUG-2018,13,33338.0
20-AUG-2018,14,33251.5
20-AUG-2018,15,33433.5
20-AUG-2018,16,34377.5
20-AUG-2018,17,35574.0
20-AUG-2018,18,35560.0
20-AUG-2018,19,34505.0
20-AUG-2018,20,34304.5
20-AUG-2018,21,33483.5
20-AUG-2018,22,30141.5
20-AUG-2018,23,26562.5
21-AUG-2018,0,24994.0
21-AUG-2018,1,24101.0
21-AUG-2018,2,23623.5
21-AUG-2018,3,23316.0
21-AUG-2018,4,23295.0
21-AUG-2018,5,23767.0
21-AUG-2018,6,27059.0
21-AUG-2018,7,30425.0
21-AUG-2018,8,32924.5
21-AUG-2018,9,33444.5
21-AUG-2018,10,33249.5
21-AUG-2018,11,33138.0
21-AUG-2018,12,32790.5
21-AUG-2018,13,31927.0
21-AUG-2018,14,30324.0
21-AUG-2018,15,30054.0
21-AUG-2018,16,31257.0
21-AUG-2018,17,32509.0
21-AUG-2018,18,33118.5
21-AUG-2018,19,32832.0
21-AUG-2018,20,32351.5
21-AUG-2018,21,31411.5
21-AUG-2018,22,28139.5
21-AUG-2018,23,24849.0
22-AUG-2018,0,23264.5
22-AUG-2018,1,22488.5
22-AUG-2018,2,21835.0
22-AUG-2018,3,21593.0
22-AUG-2018,4,21694.5
22-AUG-2018,5,21904.5
22-AUG-2018,6,25104.5
22-AUG-2018,7,29765.5
22-AUG-2018,8,31454.0
22-AUG-2018,9,32577.0
22-AUG-2018,10,32664.5
22-AUG-2018,11,32518.5
22-AUG-2018,12,32367.0
22-AUG-2018,13,31726.0
22-AUG-2018,14,31228.5
22-AUG-2018,15,31703.0
22-AUG-2018,16,32841.0
22-AUG-2018,17,34139.0
22-AUG-2018,18,34064.5
22-AUG-2018,19,33815.5
22-AUG-2018,20,33853.0
22-AUG-2018,21,32311.5
22-AUG-2018,22,29043.5
22-AUG-2018,23,25547.0
23-AUG-2018,0,24131.0
23-AUG-2018,1,23409.5
23-AUG-2018,2,22945.0
23-AUG-2018,3,22801.0
23-AUG-2018,4,22803.5
23-AUG-2018,5,23142.0
23-AUG-2018,6,25758.5
23-AUG-2018,7,29916.5
23-AUG-2018,8,31845.0
23-AUG-2018,9,32328.0
23-AUG-2018,10,31318.0
23-AUG-2018,11,30600.0
23-AUG-2018,12,30224.5
23-AUG-2018,13,30702.0
23-AUG-2018,14,30564.5
23-AUG-2018,15,30510.5
23-AUG-2018,16,31117.0
23-AUG-2018,17,32111.0
23-AUG-2018,18,32082.0
23-AUG-2018,19,31751.0
23-AUG-2018,20,31974.5
23-AUG-2018,21,30453.0
23-AUG-2018,22,27943.0
23-AUG-2018,23,23763.5
24-AUG-2018,0,21572.5
24-AUG-2018,1,20640.0
24-AUG-2018,2,20478.0
24-AUG-2018,3,20330.5
24-AUG-2018,4,20435.5
24-AUG-2018,5,20790.0
24-AUG-2018,6,23573.5
24-AUG-2018,7,27104.5
24-AUG-2018,8,28793.0
24-AUG-2018,9,28288.0
24-AUG-2018,10,27742.5
24-AUG-2018,11,27592.5
24-AUG-2018,12,27693.5
24-AUG-2018,13,27179.0
24-AUG-2018,14,27147.0
24-AUG-2018,15,27748.0
24-AUG-2018,16,29016.0
24-AUG-2018,17,30681.0
24-AUG-2018,18,31686.0
24-AUG-2018,19,31151.5
24-AUG-2018,20,30860.5
24-AUG-2018,21,29771.0
24-AUG-2018,22,27067.0
24-AUG-2018,23,23761.0
25-AUG-2018,0,21600.5
25-AUG-2018,1,20790.5
25-AUG-2018,2,20293.0
25-AUG-2018,3,20255.0
25-AUG-2018,4,20180.5
25-AUG-2018,5,19661.0
25-AUG-2018,6,20730.5
25-AUG-2018,7,23048.5
25-AUG-2018,8,24683.0
25-AUG-2018,9,25184.0
25-AUG-2018,10,24711.5
25-AUG-2018,11,24385.5
25-AUG-2018,12,24224.0
25-AUG-2018,13,23590.0
25-AUG-2018,14,22898.0
25-AUG-2018,15,22940.5
25-AUG-2018,16,24471.5
25-AUG-2018,17,27085.5
25-AUG-2018,18,28495.0
25-AUG-2018,19,28981.5
25-AUG-2018,20,29378.5
25-AUG-2018,21,28615.0
25-AUG-2018,22,26578.5
25-AUG-2018,23,23821.0
26-AUG-2018,0,21728.5
26-AUG-2018,1,20589.5
26-AUG-2018,2,19871.0
26-AUG-2018,3,20047.5
26-AUG-2018,4,20042.0
26-AUG-2018,5,20143.5
26-AUG-2018,6,20602.0
26-AUG-2018,7,21533.5
26-AUG-2018,8,22998.5
26-AUG-2018,9,25325.0
26-AUG-2018,10,26838.0
26-AUG-2018,11,27916.0
26-AUG-2018,12,28620.0
26-AUG-2018,13,28146.5
26-AUG-2018,14,27134.5
26-AUG-2018,15,27196.5
26-AUG-2018,16,27948.0
26-AUG-2018,17,28786.0
26-AUG-2018,18,29044.0
26-AUG-2018,19,28726.0
26-AUG-2018,20,28949.0
26-AUG-2018,21,27261.0
26-AUG-2018,22,24992.5
26-AUG-2018,23,22426.0
27-AUG-2018,0,21199.5
27-AUG-2018,1,20548.5
27-AUG-2018,2,20329.5
27-AUG-2018,3,20105.0
27-AUG-2018,4,19335.0
27-AUG-2018,5,19628.5
27-AUG-2018,6,21219.0
27-AUG-2018,7,23593.5
27-AUG-2018,8,25269.0
27-AUG-2018,9,26004.5
27-AUG-2018,10,26023.5
27-AUG-2018,11,25671.5
27-AUG-2018,12,25808.5
27-AUG-2018,13,26144.5
27-AUG-2018,14,26271.5
27-AUG-2018,15,26987.0
27-AUG-2018,16,28423.5
27-AUG-2018,17,30261.0
27-AUG-2018,18,31223.0
27-AUG-2018,19,31570.5
27-AUG-2018,20,31762.0
27-AUG-2018,21,30344.5
27-AUG-2018,22,27291.5
27-AUG-2018,23,24006.5
28-AUG-2018,0,21878.0
28-AUG-2018,1,21347.0
28-AUG-2018,2,21145.5
28-AUG-2018,3,21153.0
28-AUG-2018,4,20723.5
28-AUG-2018,5,21742.5
28-AUG-2018,6,25385.5
28-AUG-2018,7,29613.0
28-AUG-2018,8,31908.5
28-AUG-2018,9,32735.0
28-AUG-2018,10,32348.5
28-AUG-2018,11,31825.5
28-AUG-2018,12,31675.0
28-AUG-2018,13,31359.0
28-AUG-2018,14,31205.5
28-AUG-2018,15,31339.0
28-AUG-2018,16,32607.0
28-AUG-2018,17,34395.5
28-AUG-2018,18,34863.0
28-AUG-2018,19,34923.0
28-AUG-2018,20,35001.5
28-AUG-2018,21,33014.0
28-AUG-2018,22,29217.0
28-AUG-2018,23,25530.0
29-AUG-2018,0,24019.5
29-AUG-2018,1,23388.5
29-AUG-2018,2,22699.5
29-AUG-2018,3,22400.5
29-AUG-2018,4,22646.5
29-AUG-2018,5,22846.0
29-AUG-2018,6,26100.5
29-AUG-2018,7,30124.0
29-AUG-2018,8,32835.5
29-AUG-2018,9,33265.5
29-AUG-2018,10,32940.0
29-AUG-2018,11,32630.0
29-AUG-2018,12,32308.0
29-AUG-2018,13,31712.0
29-AUG-2018,14,31243.0
29-AUG-2018,15,30957.5
29-AUG-2018,16,31302.0
29-AUG-2018,17,32792.0
29-AUG-2018,18,33782.0
29-AUG-2018,19,33820.5
29-AUG-2018,20,33885.0
29-AUG-2018,21,32390.0
29-AUG-2018,22,29052.5
29-AUG-2018,23,25417.0
30-AUG-2018,0,23911.5
30-AUG-2018,1,23259.0
30-AUG-2018,2,22746.5
30-AUG-2018,3,22524.5
30-AUG-2018,4,22418.0
30-AUG-2018,5,22829.5
30-AUG-2018,6,26063.5
30-AUG-2018,7,29998.5
30-AUG-2018,8,32355.0
30-AUG-2018,9,32325.5
30-AUG-2018,10,31198.5
30-AUG-2018,11,30588.0
30-AUG-2018,12,30670.5
30-AUG-2018,13,30510.5
30-AUG-2018,14,30549.0
30-AUG-2018,15,30911.0
30-AUG-2018,16,32340.0
30-AUG-2018,17,33961.0
30-AUG-2018,18,34312.0
30-AUG-2018,19,34353.5
30-AUG-2018,20,34942.0
30-AUG-2018,21,32949.0
30-AUG-2018,22,29388.5
30-AUG-2018,23,25836.5
31-AUG-2018,0,24196.0
31-AUG-2018,1,23702.0
31-AUG-2018,2,23137.0
31-AUG-2018,3,22793.0
31-AUG-2018,4,22910.0
31-AUG-2018,5,23691.0
31-AUG-2018,6,25849.0
31-AUG-2018,7,29718.0
31-AUG-2018,8,31228.0
31-AUG-2018,9,30548.5
31-AUG-2018,10,28898.5
31-AUG-2018,11,28268.5
31-AUG-2018,12,28092.5
31-AUG-2018,13,28376.0
31-AUG-2018,14,28418.0
31-AUG-2018,15,27865.5
31-AUG-2018,16,28905.5
31-AUG-2018,17,30878.0
31-AUG-2018,18,31698.5
31-AUG-2018,19,31791.5
31-AUG-2018,20,31931.5
31-AUG-2018,21,30691.0
31-AUG-2018,22,27519.0
31-AUG-2018,23,24188.0
01-SEP-2018,0,22371.5
01-SEP-2018,1,21603.5
01-SEP-2018,2,21047.0
01-SEP-2018,3,20546.5
01-SEP-2018,4,20429.0
01-SEP-2018,5,20838.5
01-SEP-2018,6,21522.5
01-SEP-2018,7,23733.5
01-SEP-2018,8,26014.0
01-SEP-2018,9,26970.0
01-SEP-2018,10,26669.0
01-SEP-2018,11,25901.5
01-SEP-2018,12,25204.5
01-SEP-2018,13,24377.0
01-SEP-2018,14,23947.5
01-SEP-2018,15,24336.0
01-SEP-2018,16,26102.0
01-SEP-2018,17,28753.0
01-SEP-2018,18,29934.0
01-SEP-2018,19,30080.0
01-SEP-2018,20,30193.0
01-SEP-2018,21,28849.0
01-SEP-2018,22,26467.0
01-SEP-2018,23,23721.5
02-SEP-2018,0,21547.5
02-SEP-2018,1,20469.5
02-SEP-2018,2,19898.0
02-SEP-2018,3,20001.5
02-SEP-2018,4,19920.0
02-SEP-2018,5,19845.5
02-SEP-2018,6,20306.0
02-SEP-2018,7,21198.5
02-SEP-2018,8,22989.5
02-SEP-2018,9,24075.5
02-SEP-2018,10,24131.0
02-SEP-2018,11,23696.0
02-SEP-2018,12,23294.5
02-SEP-2018,13,22524.5
02-SEP-2018,14,22449.0
02-SEP-2018,15,23536.0
02-SEP-2018,16,25905.5
02-SEP-2018,17,28502.0
02-SEP-2018,18,30003.0
02-SEP-2018,19,30291.0
02-SEP-2018,20,30654.5
02-SEP-2018,21,29238.5
02-SEP-2018,22,26760.5
02-SEP-2018,23,23589.5
03-SEP-2018,0,21866.0
03-SEP-2018,1,21643.0
03-SEP-2018,2,21407.0
03-SEP-2018,3,21190.5
03-SEP-2018,4,21416.0
03-SEP-2018,5,22186.0
03-SEP-2018,6,25611.0
03-SEP-2018,7,30126.0
03-SEP-2018,8,32800.0
03-SEP-2018,9,33260.0
03-SEP-2018,10,32343.0
03-SEP-2018,11,31884.0
03-SEP-2018,12,31659.0
03-SEP-2018,13,31285.0
03-SEP-2018,14,31453.0
03-SEP-2018,15,32086.0
03-SEP-2018,16,33512.5
03-SEP-2018,17,35162.5
03-SEP-2018,18,35487.0
03-SEP-2018,19,35031.0
03-SEP-2018,20,35038.5
03-SEP-2018,21,32483.0
03-SEP-2018,22,28597.0
03-SEP-2018,23,24843.5
04-SEP-2018,0,23431.5
04-SEP-2018,1,22669.5
04-SEP-2018,2,22357.5
04-SEP-2018,3,22180.0
04-SEP-2018,4,22420.0
04-SEP-2018,5,23403.5
04-SEP-2018,6,26549.5
04-SEP-2018,7,31454.5
04-SEP-2018,8,33923.0
04-SEP-2018,9,34421.0
04-SEP-2018,10,33724.0
04-SEP-2018,11,33433.0
04-SEP-2018,12,33342.0
04-SEP-2018,13,32748.0
04-SEP-2018,14,32382.5
04-SEP-2018,15,32639.5
04-SEP-2018,16,34490.5
04-SEP-2018,17,36035.0
04-SEP-2018,18,36115.5
04-SEP-2018,19,35879.5
04-SEP-2018,20,35896.5
04-SEP-2018,21,33152.0
04-SEP-2018,22,29168.5
04-SEP-2018,23,25394.0
05-SEP-2018,0,23644.0
05-SEP-2018,1,23263.0
05-SEP-2018,2,22714.0
05-SEP-2018,3,22524.5
05-SEP-2018,4,22583.0
05-SEP-2018,5,22840.5
05-SEP-2018,6,27018.5
05-SEP-2018,7,31608.0
05-SEP-2018,8,33358.0
05-SEP-2018,9,33150.0
05-SEP-2018,10,32147.5
05-SEP-2018,11,32003.0
05-SEP-2018,12,32069.5
05-SEP-2018,13,31718.0
05-SEP-2018,14,31278.5
05-SEP-2018,15,31548.5
05-SEP-2018,16,33266.5
05-SEP-2018,17,34942.0
05-SEP-2018,18,35032.5
05-SEP-2018,19,35016.0
05-SEP-2018,20,35118.0
05-SEP-2018,21,32703.5
05-SEP-2018,22,28961.5
05-SEP-2018,23,25236.5
06-SEP-2018,0,23096.5
06-SEP-2018,1,22767.0
06-SEP-2018,2,22704.5
06-SEP-2018,3,22632.5
06-SEP-2018,4,22745.5
06-SEP-2018,5,23006.5
06-SEP-2018,6,27682.5
06-SEP-2018,7,31942.0
06-SEP-2018,8,32690.0
06-SEP-2018,9,32676.0
06-SEP-2018,10,32579.5
06-SEP-2018,11,32708.5
06-SEP-2018,12,33103.0
06-SEP-2018,13,33073.5
06-SEP-2018,14,33212.5
06-SEP-2018,15,33672.0
06-SEP-2018,16,34933.5
06-SEP-2018,17,35970.5
06-SEP-2018,18,36004.5
06-SEP-2018,19,35470.0
06-SEP-2018,20,35554.5
06-SEP-2018,21,32875.0
06-SEP-2018,22,28584.0
06-SEP-2018,23,24837.5
07-SEP-2018,0,22573.5
07-SEP-2018,1,22145.0
07-SEP-2018,2,22031.0
07-SEP-2018,3,21761.0
07-SEP-2018,4,21817.5
07-SEP-2018,5,22210.0
07-SEP-2018,6,26068.0
07-SEP-2018,7,30776.5
07-SEP-2018,8,31468.5
07-SEP-2018,9,30652.0
07-SEP-2018,10,29967.5
07-SEP-2018,11,29991.5
07-SEP-2018,12,29969.5
07-SEP-2018,13,29288.5
07-SEP-2018,14,28757.5
07-SEP-2018,15,28635.5
07-SEP-2018,16,30444.0
07-SEP-2018,17,32165.0
07-SEP-2018,18,32736.0
07-SEP-2018,19,32921.0
07-SEP-2018,20,33044.0
07-SEP-2018,21,31040.0
07-SEP-2018,22,27681.5
07-SEP-2018,23,24138.0
08-SEP-2018,0,21941.5
08-SEP-2018,1,21041.5
08-SEP-2018,2,20434.5
08-SEP-2018,3,20333.0
08-SEP-2018,4,20581.0
08-SEP-2018,5,20754.5
08-SEP-2018,6,22187.0
08-SEP-2018,7,24626.5
08-SEP-2018,8,27530.5
08-SEP-2018,9,29082.5
08-SEP-2018,10,29256.5
08-SEP-2018,11,28996.0
08-SEP-2018,12,28359.0
08-SEP-2018,13,27692.5
08-SEP-2018,14,26814.5
08-SEP-2018,15,26957.5
08-SEP-2018,16,28005.0
08-SEP-2018,17,29760.5
08-SEP-2018,18,30376.5
08-SEP-2018,19,30719.0
08-SEP-2018,20,30562.5
08-SEP-2018,21,28762.0
08-SEP-2018,22,26317.5
08-SEP-2018,23,23600.5
09-SEP-2018,0,21428.0
09-SEP-2018,1,20337.5
09-SEP-2018,2,20165.5
09-SEP-2018,3,20326.0
09-SEP-2018,4,20059.0
09-SEP-2018,5,20132.5
09-SEP-2018,6,20790.5
09-SEP-2018,7,21924.5
09-SEP-2018,8,22803.0
09-SEP-2018,9,24221.5
09-SEP-2018,10,24632.0
09-SEP-2018,11,24242.5
09-SEP-2018,12,24033.0
09-SEP-2018,13,23417.5
09-SEP-2018,14,22961.5
09-SEP-2018,15,23557.5
09-SEP-2018,16,25627.5
09-SEP-2018,17,28056.0
09-SEP-2018,18,29434.0
09-SEP-2018,19,30588.0
09-SEP-2018,20,30970.5
09-SEP-2018,21,28437.5
09-SEP-2018,22,25250.0
09-SEP-2018,23,21918.0
10-SEP-2018,0,20298.5
10-SEP-2018,1,20358.5
10-SEP-2018,2,20198.5
10-SEP-2018,3,19977.0
10-SEP-2018,4,20158.5
10-SEP-2018,5,20425.5
10-SEP-2018,6,24965.0
10-SEP-2018,7,30504.5
10-SEP-2018,8,32387.0
10-SEP-2018,9,32170.0
10-SEP-2018,10,31721.0
10-SEP-2018,11,31384.5
10-SEP-2018,12,30852.0
10-SEP-2018,13,30153.0
10-SEP-2018,14,29844.5
10-SEP-2018,15,30487.0
10-SEP-2018,16,32427.5
10-SEP-2018,17,34080.0
10-SEP-2018,18,34428.0
10-SEP-2018,19,34907.5
10-SEP-2018,20,34131.5
10-SEP-2018,21,30746.0
10-SEP-2018,22,26755.0
10-SEP-2018,23,22978.5
11-SEP-2018,0,22341.5
11-SEP-2018,1,22196.5
